timestamp,oxygen_saturation_by_minute
2022-06-04 01:02:30+02:00,50.0
2022-06-04 01:03:30+02:00,84.2
2022-06-04 01:04:30+02:00,87.3
2022-06-04 01:05:30+02:00,90.2
2022-06-04 01:06:30+02:00,90.6
2022-06-04 01:07:30+02:00,90.5
2022-06-04 01:08:30+02:00,93.0
2022-06-04 01:09:30+02:00,92.2
2022-06-04 01:10:30+02:00,92.4
2022-06-04 01:11:30+02:00,92.9
2022-06-04 01:12:30+02:00,93.2
2022-06-04 01:13:31+02:00,93.3
2022-06-04 01:14:31+02:00,92.1
2022-06-04 01:15:31+02:00,90.9
2022-06-04 01:16:31+02:00,90.0
2022-06-04 01:17:31+02:00,89.4
2022-06-04 01:18:31+02:00,88.2
2022-06-04 01:19:31+02:00,87.8
2022-06-04 01:20:32+02:00,88.1
2022-06-04 01:21:32+02:00,87.6
2022-06-04 01:22:32+02:00,86.8
2022-06-04 01:23:32+02:00,86.2
2022-06-04 01:24:32+02:00,85.8
2022-06-04 01:25:32+02:00,86.0
2022-06-04 01:26:33+02:00,85.8
2022-06-04 01:27:33+02:00,86.2
2022-06-04 01:28:33+02:00,86.1
2022-06-04 01:29:33+02:00,85.4
2022-06-04 01:30:33+02:00,84.3
2022-06-04 01:31:33+02:00,85.3
2022-06-04 01:32:33+02:00,85.0
2022-06-04 01:33:34+02:00,85.3
2022-06-04 01:34:34+02:00,85.1
2022-06-04 01:35:34+02:00,85.9
2022-06-04 01:36:34+02:00,86.3
2022-06-04 01:37:34+02:00,85.6
2022-06-04 01:38:34+02:00,84.9
2022-06-04 01:39:34+02:00,85.0
2022-06-04 01:40:35+02:00,84.6
2022-06-04 01:41:35+02:00,84.8
2022-06-04 01:42:35+02:00,85.1
2022-06-04 01:43:35+02:00,84.9
2022-06-04 01:44:35+02:00,85.1
2022-06-04 01:45:35+02:00,85.3
2022-06-04 01:46:36+02:00,85.9
2022-06-04 01:47:36+02:00,86.2
2022-06-04 01:48:36+02:00,86.6
2022-06-04 01:49:36+02:00,86.6
2022-06-04 01:50:36+02:00,86.7
2022-06-04 01:51:36+02:00,86.1
2022-06-04 01:52:37+02:00,86.1
2022-06-04 01:53:37+02:00,86.3
2022-06-04 01:54:37+02:00,87.0
2022-06-04 01:55:37+02:00,50.0
2022-06-04 01:56:37+02:00,87.7
2022-06-04 01:57:37+02:00,88.9
2022-06-04 01:58:37+02:00,89.6
2022-06-04 01:59:38+02:00,89.8
2022-06-04 02:00:38+02:00,89.8
2022-06-04 02:00:38+02:00,89.8
2022-06-04 02:01:38+02:00,89.9
2022-06-04 02:02:38+02:00,89.3
2022-06-04 02:03:38+02:00,90.1
2022-06-04 02:04:38+02:00,50.0
2022-06-04 02:05:38+02:00,90.3
2022-06-04 02:06:39+02:00,90.4
2022-06-04 02:07:39+02:00,90.7
2022-06-04 02:08:39+02:00,90.7
2022-06-04 02:09:39+02:00,90.2
2022-06-04 02:10:39+02:00,90.1
2022-06-04 02:11:39+02:00,89.7
2022-06-04 02:12:39+02:00,90.5
2022-06-04 02:13:40+02:00,90.9
2022-06-04 02:14:40+02:00,90.3
2022-06-04 02:15:40+02:00,91.1
2022-06-04 02:16:40+02:00,91.9
2022-06-04 02:17:40+02:00,91.3
2022-06-04 02:18:40+02:00,91.1
2022-06-04 02:19:41+02:00,92.1
2022-06-04 02:20:41+02:00,91.9
2022-06-04 02:21:41+02:00,92.6
2022-06-04 02:22:41+02:00,92.4
2022-06-04 02:23:41+02:00,92.9
2022-06-04 02:24:41+02:00,93.2
2022-06-04 02:25:41+02:00,93.7
2022-06-04 02:26:42+02:00,92.8
2022-06-04 02:27:42+02:00,93.3
2022-06-04 02:28:42+02:00,93.0
2022-06-04 02:29:42+02:00,93.4
2022-06-04 02:30:42+02:00,93.6
2022-06-04 02:31:42+02:00,94.1
2022-06-04 02:32:43+02:00,94.2
2022-06-04 02:33:43+02:00,94.1
2022-06-04 02:34:43+02:00,93.6
2022-06-04 02:35:43+02:00,93.8
2022-06-04 02:36:43+02:00,94.0
2022-06-04 02:37:43+02:00,94.2
2022-06-04 02:38:43+02:00,93.9
2022-06-04 02:39:44+02:00,94.0
2022-06-04 02:40:44+02:00,93.7
2022-06-04 02:41:44+02:00,93.7
2022-06-04 02:42:44+02:00,93.8
2022-06-04 02:43:44+02:00,50.0
2022-06-04 02:44:44+02:00,92.0
2022-06-04 02:45:44+02:00,90.9
2022-06-04 02:46:45+02:00,89.3
2022-06-04 02:47:45+02:00,88.3
2022-06-04 02:48:45+02:00,87.5
2022-06-04 02:49:45+02:00,86.7
2022-06-04 02:50:45+02:00,86.1
2022-06-04 02:51:45+02:00,85.5
2022-06-04 02:52:46+02:00,85.6
2022-06-04 02:53:46+02:00,85.0
2022-06-04 02:54:46+02:00,84.8
2022-06-04 02:55:46+02:00,84.8
2022-06-04 02:56:46+02:00,84.6
2022-06-04 02:57:46+02:00,85.1
2022-06-04 02:58:46+02:00,84.8
2022-06-04 02:59:47+02:00,84.7
2022-06-04 03:00:47+02:00,84.2
2022-06-04 03:01:47+02:00,84.0
2022-06-04 03:02:47+02:00,84.0
2022-06-04 03:03:47+02:00,84.0
2022-06-04 03:04:47+02:00,83.9
2022-06-04 03:05:48+02:00,50.0
2022-06-04 03:06:48+02:00,81.5
2022-06-04 03:07:48+02:00,75.0
2022-06-04 03:08:48+02:00,75.1
2022-06-04 03:09:48+02:00,76.8
2022-06-04 03:10:48+02:00,79.8
2022-06-04 03:11:48+02:00,76.8
2022-06-04 03:12:49+02:00,77.3
2022-06-04 03:13:49+02:00,78.3
2022-06-04 03:14:49+02:00,81.8
2022-06-04 03:15:49+02:00,85.2
2022-06-04 03:16:49+02:00,87.7
2022-06-04 03:17:49+02:00,89.3
2022-06-04 03:18:49+02:00,91.0
2022-06-04 03:19:50+02:00,90.8
2022-06-04 03:20:50+02:00,91.7
2022-06-04 03:21:50+02:00,92.3
2022-06-04 03:22:50+02:00,92.4
2022-06-04 03:23:50+02:00,50.0
2022-06-04 03:24:50+02:00,93.2
2022-06-04 03:25:50+02:00,93.2
2022-06-04 03:26:51+02:00,92.7
2022-06-04 03:27:51+02:00,91.4
2022-06-04 03:28:51+02:00,90.9
2022-06-04 03:29:51+02:00,90.5
2022-06-04 03:30:51+02:00,90.1
2022-06-04 03:31:51+02:00,91.0
2022-06-04 03:32:52+02:00,91.4
2022-06-04 03:33:52+02:00,92.2
2022-06-04 03:34:52+02:00,91.2
2022-06-04 03:35:52+02:00,91.0
2022-06-04 03:36:52+02:00,92.0
2022-06-04 03:37:52+02:00,92.4
2022-06-04 03:38:52+02:00,93.2
2022-06-04 03:39:53+02:00,94.1
2022-06-04 03:40:53+02:00,94.2
2022-06-04 03:41:53+02:00,94.7
2022-06-04 03:42:53+02:00,94.1
2022-06-04 03:43:53+02:00,92.9
2022-06-04 03:44:53+02:00,91.4
2022-06-04 03:45:54+02:00,50.0
2022-06-04 03:46:54+02:00,91.0
2022-06-04 03:47:54+02:00,91.6
2022-06-04 03:48:54+02:00,91.4
2022-06-04 03:49:54+02:00,91.3
2022-06-04 03:50:54+02:00,91.3
2022-06-04 03:51:54+02:00,91.5
2022-06-04 03:52:55+02:00,91.7
2022-06-04 03:53:55+02:00,91.0
2022-06-04 03:54:55+02:00,89.6
2022-06-04 03:55:55+02:00,88.7
2022-06-04 03:56:55+02:00,87.3
2022-06-04 03:57:55+02:00,87.2
2022-06-04 03:58:55+02:00,84.6
2022-06-04 03:59:56+02:00,83.9
2022-06-04 04:00:56+02:00,84.1
2022-06-04 04:01:56+02:00,85.9
2022-06-04 04:02:56+02:00,87.2
2022-06-04 04:03:56+02:00,89.8
2022-06-04 04:04:56+02:00,91.0
2022-06-04 04:05:57+02:00,91.6
2022-06-04 04:06:57+02:00,90.9
2022-06-04 04:07:57+02:00,89.4
2022-06-04 04:08:57+02:00,89.4
2022-06-04 04:09:57+02:00,90.0
2022-06-04 04:10:57+02:00,90.3
2022-06-04 04:11:57+02:00,88.9
2022-06-04 04:12:58+02:00,88.3
2022-06-04 04:13:58+02:00,88.6
2022-06-04 04:14:58+02:00,88.6
2022-06-04 04:15:58+02:00,88.1
2022-06-04 04:16:58+02:00,87.4
2022-06-04 04:17:58+02:00,86.9
2022-06-04 04:18:59+02:00,86.5
